epg_scores,bb_sizes
0.030732196,380
0.006507126,272
0.008060692,466
0.733719,7216
0.06984224,316
0.044870086,117
0.8182101,23289
0.5411989,9571
0.008365119,1190
0.47311035,754
0.3811359,546
0.17697026,234
0.91232103,41222
0.027584571,625
0.3493786,1792
0.0004862553,165
0.8327569,30774
0.55126727,10035
0.25126156,1498
0.99547464,49283
0.54262054,16948
0.8079265,17762
0.87209034,25159
0.58339804,18616
0.5998243,13580
0.8463862,23489
0.755196,11029
0.5108589,3383
0.08275333,212
0.025375469,234
0.43035072,12052
0.893167,34165
0.09255366,2140
0.04330997,864
0.23457953,6048
0.052458487,533
0.106979616,1976
0.011381556,784
0.18273862,6201
0.89506483,28774
0.92290485,39694
0.8573449,19152
0.53181905,2835
0.77655447,11191
0.89845365,25934
0.21301611,11918
0.32143942,10498
0.5230649,16186
0.0029522504,77
0.034876928,260
0.3660555,6927
0.9572296,42211
0.33226365,11872
0.7868675,14872
0.10977542,759
0.48737755,3021
0.055112917,1079
0.18608783,1428
0.98343134,30228
0.08347491,533
0.0018951027,119
0.36125335,7728
0.9312856,27104
0.007454681,88
0.102721006,1424
0.55670017,18042
0.57513064,17052
0.93253124,29406
0.0058496483,112
0.28774026,6942
0.59703326,6567
0.82976717,9687
0.91619974,37976
0.49533072,8115
0.018989889,585
0.9729422,46733
0.016046848,1026
0.12603174,1657
0.311944,9408
0.019186346,514
0.41299123,13937
0.81996435,10759
0.12484009,468
0.6505437,3360
0.0077976906,25
0.49509004,3465
0.93960387,40996
0.008890677,350
0.0026865741,134
0.51104873,4661
0.7230553,18810
0.46832442,1577
0.565053,20886
0.12735422,1096
0.11881943,2522
0.9771386,46008
0.72980416,11886
0.18484612,483
0.14694652,1414
0.01993324,191
0.028761113,463
0.009450078,234
0.1072058,1488
0.2266508,4128
0.009175632,279
0.02755866,1749
0.9845644,47605
0.80131894,20000
0.019369053,432
0.0037205503,50
0.0048995498,18
0.020700771,201
0.74236476,1914
0.05867109,360
0.989418,33128
0.74173313,9690
0.030014211,35
0.24668841,1080
0.8932234,22311
0.44839054,2842
0.9604706,17988
0.9658004,47073
0.75637615,11023
0.41451517,5284
0.2828839,4214
0.024163304,595
0.29973248,6909
0.021280313,429
0.29618442,6960
0.49299502,9468
0.10957483,5248
0.39622092,6633
0.17645644,16428
0.95549977,45144
0.83029807,24492
0.15580092,9971
0.79105854,14995
0.9461503,37053
0.31135172,3098
0.9835306,23722
0.5661232,2413
0.07018955,3139
0.29106033,10584
0.86831814,7865
0.5447914,3060
0.14791724,3328
0.9705385,41790
0.6008235,5684
0.11704984,3060
0.07224841,3959
0.026919808,679
0.8402539,19700
0.46592835,14271
0.32998422,4004
0.42994028,11434
0.90997154,26125
0.8498762,29127
0.66840726,3093
0.3005864,6358
0.5166025,8332
0.25932872,2130
0.007986455,150
0.015204594,162
0.85864794,25536
0.8014248,30940
0.3843649,1820
0.10929761,962
0.4049707,2982
0.59239846,14214
0.41116738,1008
0.000637824,6
0.909055,28728
0.87956244,11644
0.6877861,13040
0.061908353,1430
0.938989,20433
0.77326703,12672
0.014365185,244
0.07457447,832
0.16397624,4994
0.023024486,1364
0.07913365,1824
0.76045305,25239
0.7919517,11045
0.9487779,18206
0.8759275,35457
0.050159175,494
0.5778834,5160
0.28962532,299
0.6069413,7566
0.8265956,26163
0.21431223,1560
0.00066484214,24
0.104057424,418
0.91832215,18692
0.037084654,553
0.5119855,2448
0.17031915,2728
0.45741156,19789
0.16586906,1411
0.13023895,1254
0.98687994,44154
0.65386117,2668
0.03577357,570
0.46105623,6782
0.077419035,1267
0.022364102,220
0.35035732,2468
0.0967063,1210
0.84627557,19620
0.41902873,21090
0.98044026,27720
0.5207501,11484
0.69640845,10890
0.90878934,5658
0.9274616,16464
0.053982675,108
0.6324333,5103
0.96854204,37800
0.74931836,18288
0.028152602,1856
0.33269075,5256
0.32387137,1944
0.18542962,3968
0.66745013,18063
0.8299101,15664
0.16726592,748
0.8216519,26763
0.04714111,869
0.20165743,915
0.73718613,19781
0.005054402,1219
0.02391888,224
0.94931483,43300
0.22715831,3575
0.1800773,9457
0.09223312,1104
0.78198653,23005
6.175556e-05,204
0.022956107,574
0.013978391,208
0.25723478,2150
0.18500167,1400
0.014543747,162
0.7697828,36066
0.0014858057,45
0.5370045,11658
0.4784332,4620
0.31888992,437
0.5875518,14933
0.1337226,380
0.021538768,510
0.5873042,10304
0.3548686,2976
0.103911355,819
0.53355324,10197
0.071885295,2128
0.97511846,48168
0.61735845,7912
0.99649256,44739
0.8578359,18291
0.6205734,12508
0.09756289,660
0.04991167,945
0.02374619,297
0.0035180938,48
0.84805685,13452
0.099602185,2862
0.013933219,84
0.08340149,460
0.9744873,44895
0.9851855,48614
0.54518026,10245
0.25632647,2883
0.0011936898,48
0.17039981,1950
0.6833918,18523
0.76312107,25356
0.019190354,258
0.28903973,800
0.02558458,288
0.7304405,23535
0.010677268,252
0.9732296,38260
0.8645644,23909
0.30642867,414
0.965303,33708
0.1595447,2438
0.99056125,44377
0.6736385,38133
0.85761255,14874
0.8238517,10489
0.15372422,3607
0.87104917,31228
0.4950379,12201
0.08306003,4638
0.9836625,46176
0.60641265,7839
0.9892048,48837
0.7198023,14508
0.81773835,15509
0.10805725,548
0.9875189,42240
0.48206297,1081
0.9777632,47722
0.8313221,31416
0.2755322,6057
0.25127813,1988
0.020675898,357
0.66731554,2275
0.12247524,737
0.13472809,5696
0.67585117,5082
0.84215295,23801
0.14066637,1100
0.45202062,3068
0.7258584,1870
0.5433152,6232
0.21898542,3995
0.7882528,15950
0.9257683,27531
0.06861493,740
0.09121025,790
0.022983907,358
0.019831445,220
0.6041256,16400
0.01329398,484
0.035827395,1151
0.8252799,24413
0.9867752,49062
0.012205391,152
0.109387524,890
0.6363861,6471
0.03490757,240
0.9924772,47945
0.02308614,138
1.6976079e-05,2
0.012710876,86
0.021437706,479
0.90766346,25404
0.29499367,1888
0.76694036,7745
0.4727251,4611
0.9909944,44250
0.788265,33945
0.2986714,622
0.5849272,3168
0.943843,17748
0.0849997,304
0.7557071,13144
0.5305449,5871
0.019555967,1968
0.017507289,1334
0.14148742,4135
0.8185556,23738
0.17648035,4270
0.7369893,30474
0.0020007058,117
0.12793662,945
0.22291768,8234
0.075769655,910
0.019336633,928
0.9520299,38493
0.11234403,4189
0.0068797343,99
0.9091806,37018
0.3371934,7811
0.01165884,209
0.007357621,1064
0.6661235,13148
0.9053942,44863
0.014152805,1326
0.9434556,31214
0.9338137,23415
0.006108376,128
0.5486244,1680
0.046975728,767
0.9825748,48400
0.18039988,3283
0.51365703,6988
0.14269078,1053
0.4924855,2352
0.3367105,3440
0.72537726,18698
0.4339718,4420
0.00028210643,10
0.6021955,10950
0.8944051,26496
0.2630111,6713
0.8702067,41255
0.7884599,28763
0.8490505,34921
0.9312053,31283
0.5455954,7744
0.0060111247,258
0.7121785,9300
0.046478387,664
0.88250613,29792
0.74184215,3111
0.9963525,49060
0.17725936,99
0.5597203,726
0.0394596,30
0.03475405,343
0.69148433,13673
0.01637125,247
0.07542906,1020
0.8717448,34997
0.017893042,266
0.12905277,1532
0.089076586,2191
0.00051401893,16
0.5200391,12960
0.68922305,17175
0.1973126,4275
0.7707677,4968
0.7863788,4212
0.7640921,21666
0.88460153,43560
0.32032976,255
0.05637789,720
0.6880353,4216
0.095993645,933
0.6297039,20815
0.21263684,1599
0.0030825313,39
0.027619047,200
0.1659876,4278
0.2118533,3355
0.1361943,3795
0.03899857,398
0.19570746,4080
0.048858784,1570
0.13592349,2162
0.26285443,2912
0.77988535,20933
0.69154376,8432
0.17526984,495
0.90809155,28014
0.004752885,300
0.627494,5467
0.96850497,37887
0.38357556,14622
0.9359427,28764
0.82582754,18672
0.021217318,987
0.06804345,1155
0.2300391,4487
0.22443372,5025
0.09877726,2356
0.015401794,550
0.00036401153,12
0.10150754,4524
0.0065926407,168
0.006065589,700
0.0147576295,142
0.70480657,10400
0.9003455,33078
0.58035433,8832
0.67563254,13038
0.97466266,48614
0.19459975,4554
0.18221386,2714
0.57391924,11522
0.9954131,49283
0.99030626,49060
0.92133665,29892
0.082648635,1656
0.023545086,756
0.0012163661,48
0.000109663044,14
0.0012529514,24
0.04328881,288
0.22936931,8448
0.39669868,6313
0.026673265,634
0.08826909,2784
0.12341798,1184
0.058745056,4032
0.0026187673,81
0.017639762,346
0.79364496,4840
0.43976596,2392
0.40635556,7548
0.0878973,854
0.050674755,680
0.061096713,390
0.2901813,2350
0.38645157,6023
0.014742371,3060
0.99605197,49729
0.84928906,25893
0.044509985,616
0.06174278,762
0.65235543,11048
0.016025888,476
0.0585043,774
0.6742477,5415
0.62842095,4380
0.92545754,31446
0.22389325,4386
0.062083323,943
0.23160073,3587
0.023831604,765
0.20341642,12040
0.87698317,39600
0.30773276,6497
0.1283382,1200
0.969229,40626
0.011247476,130
0.77286977,6163
0.1739655,2058
0.9814244,27875
0.7143464,2550
0.94573003,17000
0.5081383,5159
0.50057334,10206
0.59271604,13708
0.004232758,148
0.018001502,337
0.027781758,828
0.1784353,3840
0.22053964,840
0.7107571,24759
0.13206325,820
0.9771646,49060
0.087674506,5490
0.12469634,2937
0.4093589,1560
0.22157052,1665
0.37564665,4234
0.2106212,14378
0.58233654,8823
0.013846604,534
0.24196154,1160
0.007641105,84
0.8763895,8493
0.97676665,33741
0.1632418,2820
0.69663674,22310
0.8450892,32886
0.89956754,33128
0.9603509,37910
0.54047227,17261
0.03290448,1500
0.7467915,12875
0.03268325,1567
0.99550605,45990
0.4053014,6118
0.669168,9100
0.6554677,17850
0.082791574,1100
0.78954804,3976
0.0004934484,100
0.023852935,112
0.7744987,23001
0.24703585,1242
0.86918455,29290
0.037606087,696
0.2974401,2728
0.04692452,307
0.87685597,15029
0.9837506,16102
0.28978807,2090
0.21834785,8755
0.88436043,32724
0.31568083,12470
0.48128927,5569
0.8213795,9215
0.00485172,80
0.44397292,5184
0.034599107,450
0.00033608134,70
0.76833725,2760
0.0015822876,12
0.033048417,72
0.45087063,3406
0.819638,10395
0.3043953,2104
0.1710853,9990
0.54307455,4266
0.50431895,9811
0.16976802,3748
0.12506367,3498
0.13690358,2376
0.18837304,4428
0.33028254,13806
0.9786119,48840
0.14510408,2800
0.81530005,13500
0.08486532,419
0.7754902,25061
0.9142082,24530
0.19000302,7605
0.35421377,2446
0.0015705308,28
0.5539935,2708
0.008910591,289
0.009522181,91
0.633683,13462
0.41843998,13973
0.0054911557,117
0.16006425,2774
0.9787935,38014
0.020952364,552
0.021119602,1120
0.038073383,646
0.88603026,24315
0.26964745,1392
0.03997067,990
0.19550507,4428
0.09905588,1977
0.8139009,20916
0.14180107,1260
0.44694224,15722
0.95903736,36864
0.19613677,1152
0.8044615,25330
0.57399714,12234
0.66894764,17757
0.16877231,4080
0.32119346,7057
0.006069408,126
0.21509033,3910
0.024536967,1320
0.8193231,25652
0.8381247,30967
0.008929755,66
0.9559734,22217
0.84038115,24822
0.9375034,32231
0.8204788,20636
0.59027714,11766
0.18863232,1890
0.7929483,15769
0.29629695,1209
0.96227,44496
0.08326835,6419
0.43060574,3072
0.005888229,108
0.048755858,561
0.38920632,2214
0.9852587,49060
0.023419723,5146
0.7237507,9646
0.7482138,15554
0.53180736,3082
0.011329979,62
0.797883,25326
0.648581,5400
0.9298626,36218
0.32358345,5940
0.34141186,7189
0.49450818,9804
0.013425619,360
0.3426323,13104
0.49095836,8881
0.6209975,16822
0.0074180625,220
0.20471355,5279
0.0592288,2150
0.23854254,1836
0.35283327,2600
0.90916276,23240
0.04135725,1280
0.03542486,1935
0.38278446,9981
0.1686781,7840
0.22598751,4628
0.47811517,18732
0.39065418,2437
0.25467545,3774
0.51240826,8987
0.19591038,4104
0.06792454,1344
0.08649393,1375
0.7236438,17397
0.97991997,48168
0.12237516,4421
0.033924855,2095
0.21083188,6788
0.037453987,336
0.46415874,5971
0.8499405,28290
0.8932881,38448
0.99305886,47722
0.3778689,11466
0.82869345,25563
0.66874605,7630
0.88962793,25872
0.56263274,15601
0.9250512,26649
0.9786628,40874
0.18793716,1677
0.5063751,2686
0.44896537,6822
0.5317783,4992
0.26131928,2524
0.9681509,26910
0.8751334,9819
0.46060652,5720
0.8006277,11543
0.69359607,25212
0.035129555,1548
0.124832496,3440
0.9113117,26966
0.30738133,3244
0.65244585,15066
0.050264996,425
0.03288389,72
0.59650016,1159
0.90044004,4558
0.5491607,805
0.9194927,31921
0.0062935287,210
0.63508064,11221
0.45835713,15833
0.01223787,1892
0.6699597,4095
0.14191517,168
0.75475174,19620
0.15968832,660
0.43747795,7488
0.6932517,4500
0.15205824,660
0.005822123,72
0.03840277,321
0.0020605298,63
0.0012301304,20
0.120660946,1804
0.01472865,2200
0.011913928,444
0.9153608,22196
0.58902645,5308
0.02563124,234
0.038932484,297
0.0099895345,82
0.45998588,712
0.0031478994,72
0.028516423,615
0.14297248,2912
0.40439263,7780
0.009687727,208
0.11335346,1888
0.006837201,272
0.01602975,576
0.6231592,4950
0.24132694,1197
0.41569242,3849
0.04061883,377
0.47924674,6936
0.68244785,15955
0.006525666,273
0.10372562,147
0.07034283,3584
0.007286371,112
0.8607392,33810
0.032133684,989
0.091773614,3976
0.15151203,2687
0.10458867,1935
0.08038801,2011
0.004205692,174
0.69472903,5490
0.9220369,15928
0.062446926,336
0.1661803,1483
0.029927682,2646
0.72049886,22324
0.025127353,599
0.008153018,361
0.09903007,347
0.9617591,40363
0.92934364,13462
0.42785236,2481
0.9884948,49729
0.03977738,1260
0.75353897,2961
0.8653752,21231
0.020037783,272
0.1662154,540
0.35143045,6213
0.107177384,1089
0.03570036,400
0.003394419,85
0.9592365,18522
0.1417477,1234
0.098182924,1349
0.02446885,143
0.017680787,182
0.012519169,477
0.032420132,247
0.13992217,660
0.17705342,3237
0.6994094,15995
0.15035805,4887
0.4649573,9265
0.933176,33477
0.49988058,6120
0.20892899,3795
0.0038566983,63
0.7842176,19188
0.00081573887,53
0.30263963,414
0.44244668,4672
0.3498402,3845
0.77730143,14152
0.58200574,20020
0.9739794,41598
0.04601381,1281
0.46477577,8810
0.08181695,3360
0.80182594,11718
0.99243224,39330
0.9452217,7938
0.043897662,304
0.91831,16687
0.34531134,9454
0.1883687,2200
0.7985807,17940
0.028806102,527
0.46259645,7934
0.93441457,28032
0.016895577,120
0.94065607,36290
0.2976715,2040
0.2542426,2574
0.5206098,3452
0.22602652,1425
0.013686114,213
0.02357291,112
0.23464504,1289
0.89919543,16375
0.82989544,15502
0.0033496453,30
0.059347697,420
0.5090148,17636
0.23074327,7707
0.3333415,2132
0.2691789,4180
0.03210937,1053
0.0053741266,133
0.34808776,2436
0.8469738,19208
0.50942105,893
0.9772126,30794
0.62379193,2550
0.6221314,2898
0.9272242,41332
0.63962346,5564
0.7960029,9222
0.01910982,452
0.021727378,204
0.0065059983,266
0.3260488,6362
0.41070223,3762
0.005442936,154
0.104894206,2542
0.5579958,18082
0.7774683,33227
0.86233675,10502
0.27130267,1763
0.96165115,18480
0.0003350941,46
0.9386852,34960
0.9666333,41535
0.5519737,21087
0.10317048,629
0.054094236,187
0.6468911,13455
0.0433744,933
0.0037662345,90
0.29800195,3874
0.02072754,108
0.008396206,99
0.047658123,5338
0.0015193335,70
0.8925674,40051
0.81858647,17526
0.03157538,400
0.010157683,162
0.5898786,4201
0.81120205,25800
0.25969672,2016
0.008898595,220
0.86337394,30615
0.18671021,11468
0.034267586,935
0.67545503,19327
0.86995083,25620
0.4410435,4960
0.5053532,1658
0.062825836,3355
0.6425247,9858
0.76664126,3880
0.35767478,840
0.99457306,44438
0.24404934,1660
0.55316675,13168
0.91510034,39471
0.07647856,374
0.012236717,495
0.69989985,9998
0.1743409,5073
0.95612276,38772
0.9883848,47053
0.51451075,4037
0.038983997,300
0.4292872,2346
0.9541523,10767
0.72428423,20235
0.39617246,13589
0.10169036,798
0.12123779,3395
0.80464643,29022
0.8344738,38508
0.049603257,1956
0.25386012,394
0.075790346,396
0.37793505,11024
0.4948502,5637
0.6036075,20962
0.03139909,435
0.06368274,651
0.5158648,13692
0.011570039,525
0.10986738,4740
0.21069014,2331
0.2500884,2565
0.4567454,24955
0.9528703,38168
0.031455986,774
0.75760674,8160
0.0179467,54
0.24060665,966
0.684167,1632
0.32443902,700
0.91208214,30084
0.8748733,4092
0.45358709,9397
0.15651886,1368
0.9325254,34045
0.58717793,3380
0.46850574,3978
0.89911157,12840
0.8880806,18334
0.30742654,775
0.043550104,495
0.015130609,170
0.43754846,3813
0.307956,5014
0.00079832267,14
0.105403036,1118
0.03228756,690
0.22233866,8439
0.7171424,24404
0.13217364,529
0.035022013,195
0.008233466,160
0.66102177,3020
0.13310558,1148
0.00020167862,10
0.9131921,25862
0.90193063,29436
0.9912102,49729
0.14945804,1939
0.878855,13000
0.031051436,609
0.95572746,33072
0.44566837,5297
0.05582179,656
0.08830897,1296
0.41051495,2523
0.50436604,4827
0.04618028,609
0.08790173,1171
0.0052472935,221
0.5894003,9968
0.8067709,14300
0.99494654,49729
0.94978774,36349
0.47741565,2850
0.58878684,12496
0.9565969,46368
0.18665282,1640
0.34340236,1798
0.6982693,17033
0.099250846,2852
0.99173146,49283
0.00043068719,6
0.4408684,6672
0.041381527,192
0.004880494,77
0.06559782,775
0.06954008,572
0.024807496,884
0.95963955,24640
0.0006936704,24
0.84818673,7425
0.59443223,1850
0.96600497,24830
0.12628318,2048
0.12446217,2560
0.8245278,21024
0.82352453,16665
0.9231153,18512
0.8585675,16574
0.42424354,4668
0.2503408,1634
0.75013405,5472
0.16571565,638
0.94571626,32697
0.11284192,6264
0.4882099,7155
0.5619267,10080
0.35614032,9270
0.22609906,3740
0.91986024,13215
0.24201421,825
0.9602512,17329
0.034949064,747
0.5016751,4680
0.014816231,144
0.4310237,9430
0.8080942,20403
0.27952558,6422
0.6935873,14140
0.96474385,36572
0.0047091795,80
0.00043117398,39
0.07831711,523
0.080818325,177
0.03429757,80
0.015679993,1440
0.48337615,5538
0.053446237,972
0.0103773875,150
0.96933776,36795
0.935891,29392
0.012049924,426
0.89920247,28026
0.86246735,23546
0.0890097,1443
0.004330814,572
0.03007666,308
0.061061863,1978
0.046600573,736
0.1893848,6625
0.9731227,49060
0.8592036,25498
0.063106865,999
0.034088418,1102
0.29536203,4561
0.76714176,17280
0.10869999,80
0.06940337,1189
0.086192116,1898
0.56489486,1571
0.10707146,406
0.53722596,12531
0.04001871,589
0.21753983,6150
0.8889666,48614
0.00030943108,15
0.12354468,167
0.92353183,8792
0.6621084,17792
0.6634447,8732
0.6787984,13624
0.99671155,49060
0.36487904,3937
0.94334745,33619
0.4377992,6405
0.74289936,10192
0.18007317,1770
0.0150519265,510
0.004209367,348
0.042420305,612
0.55571246,9888
0.034346543,1276
0.33821326,8874
0.19708203,4659
0.68978363,20707
0.9968841,49729
0.9174029,32910
0.003829765,144
0.0138586825,383
0.3355675,4547
0.11239814,912
0.29492286,2268
0.027886314,462
0.835379,36058
0.85370386,12416
0.4704386,11704
0.5401831,5289
0.211704,3093
0.8653025,13034
0.9452916,11999
0.45443922,1511
0.26239637,4601
0.73486626,20202
0.36519226,5409
0.7537461,18707
0.6442348,15195
0.06339682,638
0.4462609,9919
0.022949396,533
0.42059427,6095
0.11862796,3484
0.17423846,4250
0.3144685,7299
0.99583364,49283
0.5964685,14652
0.14170173,2742
0.0060947207,194
0.23783533,4126
0.0029904058,49
0.76610065,7653
0.018479241,145
0.018720727,144
0.66324013,1900
0.7951429,20000
0.9772859,48614
0.78300107,4590
0.0031121569,63
0.948665,43468
0.08738895,1672
0.7384597,19800
0.6311673,23522
0.65476537,8528
0.43350482,3026
0.21971254,871
0.4774852,984
0.7153411,19792
0.047341798,690
0.05531875,1123
0.23083463,2275
0.9582243,24320
0.32818827,644
0.7010165,14616
0.5458542,8179
0.000676891,252
0.29028526,4877
0.09698891,1708
0.0072426097,1150
0.081189945,1307
0.0001444991,29
0.85481,6336
0.06376978,312
0.8527385,29035
0.42908004,5082
0.8465473,23828
0.7934995,18752
0.011181919,200
0.05506117,712
0.1713594,1462
0.500885,4153
0.0303997,105
0.10946764,415
0.017827557,120
0.0021189572,540
0.043674596,510
0.043125857,176
0.27800748,2444
0.2707235,2881
0.059815403,798
0.015095449,72
0.070045725,255
0.6095826,13605
0.11992605,1019
0.0050739236,70
0.13965185,4365
0.91091967,38297
0.0741324,375
0.4703648,28781
0.81966245,24752
0.22192124,3320
0.088356555,1650
0.2820301,3600
0.38229567,8319
0.27162957,2139
0.5285022,3321
0.8481559,8928
0.073584676,286
0.0028621193,24
0.20068888,729
0.22128592,4858
0.7241536,20516
0.92190284,27610
0.025169764,364
0.97055984,41590
0.42082134,2408
0.0054581515,128
0.8695993,17030
0.0009317485,12
0.7638249,4977
0.26823843,2857
0.6078424,7802
0.67312163,7812
0.0059331963,36
0.027663331,167
0.9459721,10147
0.042846363,875
0.7509954,10682
0.3539965,2504
0.015017374,520
0.8281261,22515
0.00079542864,62
0.056529317,1140
0.2938805,2774
0.7800391,22471
0.9881102,49060
0.8147799,14961
0.060360473,1612
0.21978486,1826
0.0029850665,66
0.82908297,22249
0.0037732227,60
0.0008576863,27
0.014245585,140
0.0033459861,42
0.029021403,1290
0.7888006,27115
0.20963846,5481
0.9929837,49729
0.79921734,22275
0.83607155,24897
0.730624,20718
0.57870615,9823
0.47449893,9159
0.8465653,12673
0.9863353,49062
0.30440408,4484
0.38380814,2576
0.58784074,20687
0.97055835,28998
0.16311173,2542
0.9392734,39766
0.014550605,160
0.13808155,2548
0.009571709,70
0.68953085,16748
0.51550317,2730
0.485318,9680
0.2313483,8800
0.8384346,17773
0.015853284,91
0.069862396,934
0.8927159,19305
0.24062681,2688
0.76678336,7212
0.71638125,9241
0.20796594,1196
0.5317031,6096
0.063876756,990
0.8248503,18084
0.992301,48840
0.6537514,17225
0.7387806,25260
0.7529586,15950
0.8630401,16988
0.23938023,4144
0.018251505,360
0.78120816,16197
0.0013561206,25
0.07844228,636
0.1634601,2747
0.0047833915,65
0.98447716,49506
0.54124695,14672
0.36428392,4738
0.09063186,858
0.7031857,6237
0.7075487,12166
0.9390671,37559
0.5839337,8112
0.2812787,5162
0.93111515,30336
0.279649,4690
0.2107672,2808
0.2992935,2754
0.0049700234,134
0.86847085,12269
0.8424083,28036
0.049553696,1872
0.44302914,5604
0.46631166,6840
0.90738845,17444
0.14831518,1751
0.41254014,3780
0.4999201,6468
0.5547657,7350
0.22134286,1331
0.88092756,25298
0.24613458,4480
0.9846567,33768
0.044743203,1209
0.0056486432,159
0.6284011,5082
0.31502357,6084
0.37364244,5159
0.8614776,35638
0.5967027,29998
0.7712133,23865
0.06344942,908
0.037501395,960
0.022431195,415
0.4707324,2430
0.19578505,3135
0.37415618,7052
0.004809156,66
0.9148766,17325
0.8129848,22470
0.058092326,1596
0.6488042,17760
0.02726736,364
0.9164824,13937
0.053732954,256
0.030822538,104
0.083647184,438
0.0058131134,135
0.06971221,219
0.20133147,2232
0.0054288404,80
0.15109561,4412
0.35323134,3012
0.0024013233,32
0.02609166,227
0.863284,28125
0.00073263806,48
0.019611733,1443
0.018519036,907
0.16397554,810
0.93913823,40295
0.45505032,3145
0.37800565,2255
0.66371715,7659
0.40743846,11060
0.7340719,13776
0.7752855,12711
0.18632895,5185
0.12219733,1944
0.079845265,391
0.028117858,210
0.96170026,15840
0.045157302,500
0.7277585,28644
0.4045746,856
0.034657076,34
0.8679934,21384
0.23070672,3213
0.5123478,2598
0.02425762,74
6.219682e-05,2
0.9486674,29526
0.96305174,30360
0.43846998,1687
0.13088648,2825
0.0037294182,100
0.98991376,49060
0.65707976,14872
0.4099827,4536
0.70286375,27419
0.9415139,25047
0.2113934,767
0.06699442,1315
0.97329545,37975
0.16577537,4221
0.93490595,29733
0.10991104,5475
0.8398937,12744
0.061681397,1582
0.47613388,4511
0.4283372,12204
0.14538483,3848
0.055064518,986
0.50432485,10355
0.002213244,288
0.5292622,9636
0.94049835,22513
0.958796,12040
0.70349896,16281
0.46176416,3865
0.7700845,26928
0.121415675,1672
0.8778185,33286
0.09070157,4182
0.0062178704,320
0.034168106,1830
0.5015986,12986
0.92966366,46384
0.9159538,12172
0.24281733,1416
0.9825123,20196
0.2165893,1032
0.26366788,2185
0.9420672,35310
0.1287729,400
0.99431884,48837
0.023866018,1571
0.019286413,231
0.9873553,43215
0.005134641,68
0.5401571,6961
0.028278032,87
0.0016816419,18
0.50553155,8700
0.62555957,7548
0.47498992,3993
0.46760535,3172
0.98284024,40842
0.2748067,7344
0.03563075,273
0.06519077,1240
0.17766339,6006
0.67012674,11036
0.9087234,15759
0.8613579,28700
0.7606827,23861
0.007301632,125
0.657098,20829
0.007359365,202
0.028402802,101
0.0012701998,60
0.004142407,52
0.0058462373,315
0.9328658,32522
0.24103443,1403
0.09222242,3492
0.0077908463,460
0.41434094,972
0.26013124,755
0.37818784,1025
0.031524297,130
0.55778164,5900
0.15100908,2852
0.9548186,34216
0.9265897,38356
0.77771884,5824
0.23099203,1620
0.6885089,14784
0.7664084,23760
0.49328664,3135
0.99179304,49729
0.051256616,1034
0.07697573,1358
0.0039399285,60
0.9795457,49060
0.5807216,14938
0.24010637,1232
0.027359284,845
0.24446103,1860
0.513732,4554
0.31566775,7440
0.9786757,49283
0.5844093,5940
0.918314,30879
0.13994512,1748
0.93201077,18094
0.8215507,12096
0.016007138,322
0.50122535,18048
0.61664087,1922
0.2088938,1544
0.011857292,32
0.8740866,26845
0.0021451511,66
0.016466878,554
0.03482336,252
0.005860896,262
0.0061039636,150
0.005779201,416
0.63658005,13350
0.01692011,181
0.073084466,275
0.20667659,1332
0.011655175,72
0.0054398016,45
0.90002435,11297
0.574711,13298
0.45875704,5120
0.08019416,2296
0.024023661,992
0.14641428,2205
0.14883766,5128
0.9880397,48837
0.042179625,1261
0.9325202,39690
0.006824671,215
0.0030723244,96
0.19506173,1813
0.9280302,32308
0.02252321,540
0.0038110807,63
0.014779603,545
0.92602146,35432
0.44602224,10463
0.5412713,7904
0.85823226,5980
0.093394,940
0.9327497,11140
0.54708254,9586
0.13438417,950
0.0048852344,42
0.30234498,2266
0.22916326,3322
0.8577291,15360
0.018666124,248
0.79903173,16928
0.061000653,1008
0.2533786,5566
0.66176856,11929
0.37401965,4092
0.22574939,1828
0.69400036,11212
0.07568221,504
0.21373086,2398
0.0034067088,98
0.87390137,23358
0.9123832,10688
0.05527837,459
0.92248076,14467
0.9008786,39170
0.24103186,3666
0.53631943,26640
0.1300414,2475
0.039789215,2880
0.76144713,20080
0.33643284,2865
0.30338266,16038
3.9353232e-05,12
0.0048484607,180
0.0040207594,45
0.4864378,16626
0.07122402,3534
0.040865798,2862
0.1712063,1053
0.17047665,1000
0.97736925,40664
0.75450104,30210
0.092666335,1024
0.9446021,33534
0.3325192,3744
0.62332076,24086
0.1016693,1855
0.05814495,1118
0.64841926,20332
0.7465602,3969
0.0005227499,12
0.046433337,558
0.70050764,9292
0.09024224,35
0.10024943,621
0.015092022,366
0.71184534,24305
0.95048344,48614
0.853993,34176
0.4421077,2070
0.9415105,32112
0.46740872,20500
0.16434856,2240
0.46762246,6812
0.012804748,320
0.3636485,4146
0.15628368,934
0.006978007,66
0.06376326,1200
0.6657444,4896
0.017991398,288
0.026083086,345
0.8753986,33320
0.9413159,31897
0.20039652,3074
0.006566147,140
0.053829342,638
0.894453,21717
0.09423699,1554
0.40492728,16482
0.09568262,224
0.8510169,20664
0.5727047,2301
0.30987906,8245
0.62258494,3680
0.6326418,2508
0.0068886103,102
0.0029499882,86
0.22329304,1518
0.93565995,30319
0.2893734,912
0.38175303,2891
0.26105335,1992
0.6426102,13680
0.005983938,12
0.8819069,31005
0.3389404,1225
0.73750746,14700
0.023213457,1188
